year,country_code,country_name,SE.XPD.TOTL.GD.ZS,SE.XPD.CUR.TOTL.ZS,UIS.XSPENDP.FDPUB.FNS,SE.PRM.ENRL.TC.ZS,SE.SEC.ENRL.TC.ZS,UIS.PTRHC.56,UIS.TRTP.0,SE.PRM.TCAQ.ZS,UIS.TRTP.2,SE.SEC.TCAQ.ZS,UIS.TRTP.4,UIS.THDUR.0,SE.PRM.DURS,SE.SEC.DURS.LO,SE.SEC.DURS.UP,UIS.THDUR.4.A.GPV,SE.COM.DURS,IT.NET.USER.P2,IT.CMP.PCMP.P2,SP.URB.TOTL.IN.ZS,NY.GDP.PCAP.KD,IT.CEL.SETS.P2
2011,MEA,Middle East & North Africa,,,,19.506000518798803,15.460410118103,,,86.6546173095703,,,,,,,,,,27.7842212894293,,62.8147801095004,6980.558214339147,99.6694846566997
2011,HPC,Heavily indebted poor countries (HIPC),,,,42.47751998901371,23.885770797729503,,48.0493507385254,73.53443908691409,57.7817306518555,52.1916313171387,,,,,,,,5.40863310644457,,32.7917706436405,705.6846762481823,45.8983936623147
2011,SSA,Sub-Saharan Africa (excluding high income),,,,42.406120300293004,26.0291595458984,,51.9244499206543,73.773551940918,63.49565124511721,58.322151184082,,,,,,,,8.4861975588,,35.7236825281902,1356.4420399882704,53.0744998884869
2011,EAP,East Asia & Pacific (excluding high income),,,,18.3684196472168,16.1940498352051,,,,,,,,,,,,,32.385761192165,,48.804577480324106,3705.8113524739083,79.878478427717
2011,LDC,Least developed countries: UN classification,,,,41.51047897338871,26.4416809082031,,55.557071685790994,74.1782913208008,64.6143798828125,57.783561706543,,,,,,,,4.79993935311846,,29.481436619925603,736.1695424010425,42.6211916519865
2011,ECA,Europe & Central Asia (excluding high income),,,,18.0184001922607,11.3957004547119,,,,,,,,,,,,,40.7872027807421,,59.282065113813495,6097.248079881138,106.687106597161
2011,LAC,Latin America & Caribbean (excluding high income),,,,22.651060104370103,16.6310596466064,,78.3147964477539,86.7235336303711,81.8923034667969,81.89170837402341,,,,,,,,38.753220483754504,,76.8384945656377,7494.245029881839,100.77519391982099
2011,MNA,Middle East & North Africa (excluding high income),,,,21.472520828247102,16.5322399139404,,,,,,,,,,,,,22.868621717494197,,59.1222317180894,3458.9142191414776,89.10250587960128
2011,MNE,Montenegro,,,,,,,,,,,,3.0,5.0,4.0,4.0,,9.0,35.61154125,,63.273999999999994,6392.257614305918,186.759559425371
2011,CSS,Caribbean small states,,,,,,,,,,,,,,,,,,,,41.877275691392605,10045.871579553572,107.95352079478
2011,CEB,Central Europe and the Baltics,,,,,,,,,,,,,,,,,,,,62.099517041078904,13844.978341198183,123.63459590879
2011,EAS,East Asia & Pacific (all income levels),,,,18.3168697357178,15.926839828491199,,,,,,,,,,,,,37.365155967458,,52.8215680951972,8025.024351207039,83.273857123151
2011,EAP,East Asia & Pacific (developing only),,,,18.3684196472168,16.1940498352051,,,,,,,,,,,,,32.385761192165,,48.804577480324106,3705.8113524739083,79.878478427717
2011,ECS,Europe & Central Asia (all income levels),,,,14.633159637451199,11.352640151977502,,,,,,,,,,,,,58.834630390890005,,70.1586539495375,27644.73010336479,120.284913158247
2011,ECA,Europe & Central Asia (developing only),,,,18.0184001922607,11.3957004547119,,,,,,,,,,,,,40.7872027807421,,59.282065113813495,6097.248079881138,106.687106597161
2011,FCS,Fragile and conflict affected situations,,,,,,,,,,,,,,,,,,,,39.5641695245428,1080.171180233767,46.4083390653776
2011,NOC,High income: nonOECD,,,,,,,,,,,,,,,,,,,,80.1528283384658,15721.321077240511,142.251404913738
2011,OEC,High income: OECD,,,,,,,,,,,,,,,,,,,,79.9766840891012,49209.13041954561,108.76592957788601
2011,LCN,Latin America & Caribbean (all income levels),,,,22.4471607208252,16.6428909301758,,77.9289779663086,86.5946426391602,81.70924377441409,81.6723937988281,,,,,,,,39.3464704130905,,78.771621879781,8090.548901963865,104.93298152479099
2011,LAC,Latin America & Caribbean (developing only),,,,22.651060104370103,16.6310596466064,,78.3147964477539,86.7235336303711,81.8923034667969,81.89170837402341,,,,,,,,38.753220483754504,,76.8384945656377,7494.245029881839,100.77519391982099
2011,MEA,Middle East & North Africa (all income levels),,,,19.506000518798803,15.460410118103,,,86.6546173095703,,,,,,,,,,27.7842212894293,,62.8147801095004,6980.558214339147,99.6694846566997
2011,MNA,Middle East & North Africa (developing only),,,,21.472520828247102,16.5322399139404,,,,,,,,,,,,,22.868621717494197,,59.1222317180894,3458.9142191414776,89.10250587960128
2011,OSS,Other small states,,,,,,,,,,,,,,,,,,,,47.0925293198763,4801.925073978908,88.5047887818908
2011,PSS,Pacific island small states,,,,,,,,,,,,,,,,,,,,36.5268649528255,3449.0923434901347,63.101007669084
2011,SST,Small states,,,,,,,,,,,,,,,,,,,,45.027853779466,5950.16375396012,91.5076612040283
2011,SSF,Sub-Saharan Africa (all income levels),,,,42.4005012512207,26.0248908996582,,51.93257141113279,73.7760467529297,63.4950981140137,58.332801818847706,,,,,,,,8.48982293627074,,35.728348385079606,1372.6175069917597,53.094390453626005
2011,SSA,Sub-Saharan Africa (developing only),,,,42.406120300293004,26.0291595458984,,51.9244499206543,73.773551940918,63.49565124511721,58.322151184082,,,,,,,,8.4861975588,,35.7236825281902,1356.4420399882704,53.0744998884869
2011,ADO,Andorra,,,,,,,,,,,,,,,,,,,,87.26,44817.64676265913,83.53432222436271
2011,ZAR,"Congo, Dem. Rep.",,,,,,,,,,,,,,,,,,,,40.442,336.84060254575525,24.471307670620998
2011,ROM,Romania,,,,,,,,,,,,,,,,,,,,53.96,7910.045261786376,107.387198391338
2011,TMP,Timor-Leste,,,,,,,,,,,,,,,,,,,,30.171,974.9158797822121,56.0206988460202
2011,WBG,West Bank and Gaza,,,,,,,,,,,,,,,,,,,,74.35600000000001,1929.359808859053,70.1221306990741
2011,KSV,Kosovo,,,,,,,,,,,,,,,,,,,,,3674.09445103286,
2012,BRN,Brunei Darussalam,2.88959002494812,,,10.587670326232901,10.0916795730591,11.757399559021001,65.3167190551758,88.0386276245117,,92.3536224365234,,3.0,6.0,2.0,5.0,1.0,9.0,60.27306504,,76.223,34744.41177969572,113.94873835017599
2012,CHN,China,,,,16.8487205505371,14.5032596588135,,,,,,,3.0,6.0,3.0,3.0,1.0,9.0,42.30011749,,51.888999999999996,4627.60696510663,80.76271454937309
2012,CAN,Canada,,,,,,,,,,,,2.0,6.0,3.0,3.0,2.0,10.0,83.0,,81.293,51295.991326416755,79.5683377491082
2012,AFG,Afghanistan,2.5275399684906,84.9222869873047,74.0640106201172,44.6774291992188,,,,,,,,4.0,6.0,3.0,3.0,2.0,9.0,5.454545455,,25.468000000000004,573.24388971431,65.4521934557507
2012,KEN,Kenya,5.503009796142581,94.42098999023442,56.700111389160206,56.5746994018555,,,80.615478515625,,,,,3.0,6.0,2.0,4.0,2.0,8.0,10.5,,24.37,854.8920832102017,71.17433332759741
2012,SYC,Seychelles,,,,12.5555601119995,12.859499931335401,1.5625,63.9534912109375,76.4790802001953,,79.66941833496091,,2.0,6.0,3.0,4.0,3.0,10.0,47.076,,52.915,20207.312859176967,147.803203413509
2012,PRI,Puerto Rico,,,,14.0694904327393,13.731499671936,15.6247100830078,,,,,,2.0,6.0,3.0,3.0,2.0,13.0,68.99998259999998,,93.72200000000001,26937.521841453534,82.55282484583421
2012,GHA,Ghana,7.9191398620605495,95.751708984375,75.14634704589841,32.983570098877,17.8712005615234,29.4960594177246,35.0519790649414,52.265880584716705,,,,2.0,6.0,3.0,4.0,2.0,11.0,10.6,,52.068999999999996,983.4970684028463,100.99329973569
2012,NER,Niger,4.3327898979187,86.4092025756835,69.742332458496,38.755241394043004,,12.3308801651001,90.07457733154301,97.0876693725585,,,,3.0,6.0,4.0,3.0,1.0,,1.4077,,17.986,389.3866724864001,31.4479617174103
2012,QAT,Qatar,3.5057299137115496,,,9.59908962249756,9.72793960571289,10.9209403991699,,,,,,3.0,6.0,3.0,3.0,,9.0,69.3,,98.946,84403.11153042414,126.856485739673
2012,FRA,France,5.52535009384155,91.48291015625,73.7500686645508,17.815139770507802,12.832989692688,19.8795394897461,,,,,,3.0,5.0,4.0,3.0,2.0,11.0,81.44,,78.82,48876.08042207617,97.3777528746261
2012,GRC,Greece,,,,9.197469711303711,,,,,,,,2.0,6.0,3.0,3.0,2.0,9.0,55.06999344,,77.0,25356.31635242579,120.09630155189801
2012,JOR,Jordan,,,,,,,,,,,,2.0,6.0,4.0,2.0,,10.0,37.0,,82.97,3889.635200822086,128.173532736691
2012,KWT,Kuwait,,,,8.600560188293459,,,73.3629608154297,77.7441635131835,79.1443099975585,,,2.0,5.0,4.0,3.0,,9.0,70.45,,98.294,40092.219209610776,156.899131701746
2012,ZMB,Zambia,,,,49.2243309020996,,,,92.6558609008789,92.65371704101558,,,4.0,7.0,2.0,3.0,2.0,7.0,13.4682,,39.586999999999996,1329.9481521733435,74.7751472298703
2012,AUT,Austria,5.50897979736328,96.02027130126949,68.429573059082,10.8248901367188,9.53847026824951,7.46561002731323,,,,,,3.0,4.0,4.0,4.0,4.0,9.0,80.02999392,,65.86399999999999,56484.72563841677,160.539738665691
2012,IRL,Ireland,5.736760139465329,94.9480972290039,75.9558334350585,16.0604591369629,,,,,,,,1.0,8.0,3.0,2.0,2.0,10.0,76.91999254,,62.386,67463.11622359553,107.212891918293
2012,LSO,Lesotho,,,,34.079460144043004,24.6913204193115,29.728439331054698,,67.5446395874023,,,,3.0,7.0,3.0,2.0,1.0,7.0,10.0,,25.76,1282.201335782987,75.30007872115891
2012,CMR,Cameroon,2.96862006187439,,,45.5634918212891,21.433420181274396,47.4818305969238,57.1184310913086,78.7775115966797,,,74.4546279907227,2.0,6.0,4.0,3.0,2.0,6.0,7.5,,52.677,1319.1333550262402,60.406824429410804
2012,PRY,Paraguay,4.95539999008179,91.6132965087891,79.88230895996091,24.159740447998,18.404100418090803,,91.9434280395508,92.0764389038085,85.905517578125,81.00390625,,3.0,6.0,3.0,3.0,,13.0,29.34,,58.94,2467.211842346611,101.590193799916
2012,NIC,Nicaragua,,,,,,,,,,,,3.0,6.0,3.0,2.0,,7.0,13.5,,57.841,1862.5498269202205,97.6632803898304
2012,COG,"Congo, Rep.",,,,44.4420013427734,18.6760292053223,11.8489599227905,91.52783966064449,80.3170623779297,47.901180267334006,59.2127685546875,,3.0,6.0,4.0,3.0,2.0,10.0,6.1066950239999995,,64.1,2694.4554154840453,98.75682808433659
2012,KOR,"Korea, Rep.",4.62754011154175,86.13214111328129,58.29460144042971,17.8758106231689,15.9794702529907,14.6170902252197,,,,,,3.0,6.0,3.0,3.0,,9.0,84.07,,82.141,31925.227635609383,109.431614183248
2012,GBR,United Kingdom,,,,18.3082504272461,,17.8544101715088,,,,,,2.0,6.0,3.0,4.0,,11.0,87.47999842,,81.834,54737.19804852062,124.761816931192
2012,EGY,"Egypt, Arab Rep.",,,,,,,,,,,,2.0,6.0,3.0,3.0,2.0,9.0,26.4,,43.001999999999995,2013.9911443692108,119.91644420941002
2012,IRN,"Iran, Islamic Rep.",3.2221500873565696,,,,,17.2327194213867,,,,,,1.0,5.0,3.0,4.0,2.0,8.0,22.73,,71.76899999999999,4864.077518258435,76.0980868385263
2012,HKG,"Hong Kong SAR, China",3.51766991615295,81.78993225097659,,14.434619903564501,14.987440109252901,,,95.7918472290039,,93.77655029296879,,3.0,6.0,3.0,3.0,1.0,9.0,72.9,,100.0,44917.55938555295,229.244625405662
2012,PNG,Papua New Guinea,,,,45.1745681762695,27.4098091125488,,,100.0,100.0,100.0,,3.0,7.0,2.0,4.0,,,3.5,,12.982000000000001,1488.4764280530226,37.7981892030289
2012,MDG,Madagascar,2.7288599014282204,95.4115982055664,,43.0672492980957,27.635869979858303,20.3277797698975,,20.986219406127898,,,,3.0,5.0,4.0,3.0,2.0,5.0,2.3,,33.196,372.3572419739549,39.3766657573004
2012,MWI,Malawi,,,,74.0858917236328,41.5230102539063,,,91.62832641601558,,64.66513824462889,,3.0,6.0,4.0,2.0,2.0,8.0,4.3506,,15.798,359.4256187408102,29.2138368990807
2012,DNK,Denmark,7.29557991027832,91.04678344726558,91.04678344726558,,,,,,,,,3.0,7.0,3.0,3.0,2.0,10.0,92.26001172,,87.14200000000001,65278.904264911216,130.279897673355
2012,ARG,Argentina,5.32145023345947,95.0755386352539,88.3961334228516,,,,,,,,,3.0,6.0,3.0,3.0,,13.0,55.8,,91.295,10372.309038797406,156.56475598674
2012,JAM,Jamaica,6.1159200668335,97.9017333984375,92.4274215698242,22.8566398620605,,,,,,,,3.0,6.0,3.0,2.0,2.0,6.0,33.79,,54.126999999999995,5591.77903697717,98.04968758814293
2012,PER,Peru,2.92351007461548,75.55738830566409,59.9415893554688,19.188320159912102,16.7524299621582,,,,,,,3.0,6.0,3.0,2.0,,14.0,38.2,,77.616,5359.372891157157,98.0001100447515
2012,PAN,Panama,,,,22.6099796295166,14.1847696304321,10.139789581298801,46.947669982910206,90.40331268310551,84.9738388061523,88.4698104858398,,2.0,6.0,3.0,3.0,2.0,11.0,40.30189522,,65.69800000000001,10101.246797978007,163.416749051425
2012,UGA,Uganda,2.44546008110046,88.31385040283199,39.31496047973629,48.804840087890604,,,,,,,,3.0,7.0,4.0,2.0,2.0,7.0,14.1,,15.115,588.282025863216,45.00206350874621
2012,MAR,Morocco,,,,25.835529327392603,,,100.0,100.0,,,,2.0,6.0,3.0,3.0,,9.0,55.41605319,,58.696999999999996,3345.9704836711176,119.972216228685
2012,PRT,Portugal,4.9581198692321795,89.5438003540039,70.4646530151367,11.7342195510864,8.16456985473633,10.5257301330566,,,,,,3.0,6.0,3.0,3.0,1.0,9.0,60.33999749,,61.758,24973.34631611216,112.389525494813
2012,NLD,Netherlands,5.47703981399536,87.740379333496,68.4081268310547,11.502260208129899,13.856929779052699,13.354610443115199,,,,,,3.0,6.0,3.0,3.0,,12.0,92.85999236,,88.575,59453.535735352976,117.966846751033
2012,CIV,Cote d'Ivoire,4.61273002624512,87.0432891845703,66.8111572265625,41.7160491943359,,,91.72232055664058,99.38442993164058,,,,3.0,6.0,4.0,3.0,2.0,10.0,5.0,,52.041000000000004,1310.071694441836,91.22862939301149
2012,NGA,Nigeria,,,,,,,,,,,,1.0,6.0,3.0,3.0,2.0,9.0,16.1,,45.233999999999995,1416.3072844701467,66.7981180495543
2012,PAK,Pakistan,2.1335299015045197,,,41.3527412414551,23.3367404937744,20.154729843139602,,83.9070587158203,,,,2.0,5.0,3.0,4.0,1.0,12.0,9.96,,37.428000000000004,1063.7984420134164,67.0636093767546
2012,BWA,Botswana,,,,23.4158401489258,,21.7716007232666,54.6338996887207,99.5328369140625,,,,3.0,7.0,3.0,2.0,1.0,,16.0,,56.699,8863.414481695203,153.785649056095
2012,KIR,Kiribati,,,,,,,,,,,,3.0,6.0,3.0,4.0,,,10.74679768,,43.948,1502.2453740885805,15.875220764788802
2012,CHL,Chile,4.57505989074707,,,21.1599102020264,20.0435199737549,15.3443698883057,,,,,,2.0,6.0,2.0,4.0,,12.0,55.05,,88.986,12984.759798153176,137.08117933577802
2012,ITA,Italy,,,,,,19.410509109497102,,,,,,3.0,5.0,3.0,5.0,1.0,12.0,55.82999799,,68.56,41050.58307241055,159.62761547901002
2012,JPN,Japan,3.6953299045562704,88.9809799194335,67.99566650390629,17.0900993347168,11.676159858703599,7.237289905548099,,,,,,3.0,6.0,3.0,3.0,1.0,9.0,79.4964,,91.902,50569.71198187246,110.90735425207701
2012,NOR,Norway,7.359930038452151,90.71314239501949,71.5807571411133,,,10.0826997756958,,,,,,3.0,7.0,3.0,3.0,1.0,10.0,94.64997805,,79.665,91550.27704932466,116.092253009937
2012,NZL,New Zealand,7.16076993942261,,,14.5870199203491,14.3604202270508,17.9013900756836,,,,,,2.0,6.0,4.0,3.0,1.0,10.0,81.64447018,,86.2,39340.443267674134,110.36240664488399
2012,THA,Thailand,4.55785989761353,95.08770751953129,43.7273101806641,16.280689239502,,,,,,,,3.0,6.0,3.0,3.0,1.0,9.0,26.46,,46.681999999999995,5020.696202984233,127.29205469353799
2012,MLT,Malta,6.4824800491333,87.22339630126949,70.8718338012695,11.4514102935791,8.52145957946777,8.94647979736328,,,,,,2.0,6.0,3.0,4.0,2.0,11.0,68.19987429,,94.991,22522.392018969404,124.420942388794
2012,BEL,Belgium,,,,11.2028903961182,,16.5533103942871,,,,,,3.0,6.0,2.0,4.0,1.0,12.0,80.71999055,,97.73200000000001,52093.1322432314,111.331548237153
2012,FIN,Finland,7.18510007858276,93.9919281005859,60.336219787597706,13.5594902038574,9.26576995849609,19.111850738525398,,,,,,4.0,6.0,3.0,3.0,,10.0,89.87999797,,83.819,54475.804074383595,172.32242931729596
2012,LUX,Luxembourg,4.14091014862061,87.5435028076172,71.35504150390629,8.37203979492188,7.88116979598999,3.75849008560181,,,,,,3.0,6.0,3.0,4.0,3.0,12.0,91.94992374,,89.24700000000001,109615.21123186768,145.35994684426
2012,SGP,Singapore,3.11849999427795,89.6005401611328,,,,13.744910240173303,,,,,,3.0,6.0,2.0,2.0,2.0,6.0,72.0,,100.0,49981.157369513574,152.125181774847
2012,ESP,Spain,4.43108987808228,92.1551971435547,75.7609405517578,12.601209640502901,11.3502702713013,12.6388998031616,,,,,,3.0,6.0,4.0,2.0,,10.0,69.80999994,,78.902,34448.22483231557,108.36401751864099
2012,GTM,Guatemala,2.9557900428772004,96.5616073608398,68.1839981079102,25.5424499511719,13.660829544067399,,,,,,,2.0,6.0,3.0,2.0,,10.0,16.0,,50.211999999999996,3112.755062844478,137.81948494947702
2012,IRQ,Iraq,,,,,,,,,,,,2.0,6.0,,,,6.0,7.1,,69.175,3401.1051071188563,81.62784645691029
2012,RWA,Rwanda,4.74606990814208,92.44640350341801,,59.2785110473633,22.9145908355713,,,95.55908203125,,83.475471496582,,3.0,6.0,3.0,3.0,2.0,6.0,8.023854277,,25.894000000000002,571.6300056707647,49.6670434405345
2012,VEN,"Venezuela, RB",,,,,,,,,,,,3.0,6.0,3.0,2.0,2.0,14.0,49.05008307,,88.851,8814.076500086208,102.05072766011101
2012,HND,Honduras,,,,,,19.3512191772461,,,,,,3.0,6.0,3.0,2.0,,12.0,18.12,,52.93,2210.8018657214493,92.87017414400428
2012,MLI,Mali,3.4807798862457298,97.5984268188477,62.7237701416016,,,52.4127197265625,,,,,,4.0,6.0,3.0,3.0,2.0,9.0,2.8,,37.579,610.5988702934594,98.37926527033359
2012,CYP,Cyprus,,,,13.774620056152301,9.66547012329102,11.7239904403687,,,,,,3.0,6.0,3.0,3.0,,9.0,60.6898684,,67.26100000000001,31992.071849311684,98.4004343690046
2012,AUS,Australia,4.89990997314453,,,,,,,,,,,1.0,7.0,4.0,2.0,1.0,10.0,79.0,,89.015,51020.70486672612,105.585694973435
2012,ZWE,Zimbabwe,8.38321971893311,,,35.861091613769496,22.431909561157198,,28.310230255127,88.1541290283203,,71.0912628173828,,2.0,7.0,2.0,4.0,2.0,7.0,12.0,,32.834,605.4259069022653,91.9093824486858
2012,SWE,Sweden,7.6661701202392605,94.35057830810551,65.17234039306639,9.645669937133789,9.52381992340088,13.9877195358276,,,,,,4.0,6.0,3.0,3.0,1.0,9.0,93.17998801,,85.363,62006.25722833021,124.57217000428899
2012,COL,Colombia,4.3868899345397905,77.715446472168,71.002342224121,25.047960281372102,25.3950901031494,,100.0,100.0,97.3564605712891,97.44312286376949,,3.0,5.0,4.0,2.0,,10.0,48.98,,75.60300000000001,5929.11217530705,102.85493838968
2012,SWZ,Swaziland,,,,29.0595893859863,16.5431995391846,,,67.5810165405273,,75.8639297485352,100.0,3.0,7.0,3.0,2.0,2.0,7.0,20.78178258,,21.374000000000002,3381.3823113732983,65.3947854766711
2012,BGD,Bangladesh,2.17510008811951,99.4616317749023,95.18270874023442,,32.236968994140604,23.0871505737305,,,59.656341552734396,58.82756042480471,,3.0,5.0,3.0,4.0,1.0,5.0,5.0,,31.99,933.0299226444928,62.8202390649473
2012,TTO,Trinidad and Tobago,,,,,,,,,,,,2.0,7.0,3.0,2.0,2.0,6.0,59.5162,,8.795,19377.177849191146,140.842535622185
2012,LBR,Liberia,2.75756001472473,,,,,21.638559341430696,,,,,,3.0,6.0,3.0,3.0,3.0,6.0,2.6,,48.541000000000004,297.68389828024834,56.793626437350795
2012,CUB,Cuba,,,,9.05527973175049,8.429050445556639,6.42806005477905,100.0,100.0,100.0,100.0,100.0,3.0,6.0,3.0,3.0,1.0,9.0,21.2,,76.781,7091.032968894075,14.920161615380099
2012,ISR,Israel,5.74965000152588,90.48660278320308,75.091941833496,,,,,,,,,3.0,6.0,3.0,3.0,1.0,13.0,70.8,,91.949,33055.29192422845,120.684388411421
2012,TUN,Tunisia,6.250360012054441,,,17.149829864502,,15.947879791259801,,100.0,,,,3.0,6.0,3.0,4.0,2.0,9.0,41.4416,,66.274,5229.88361990422,118.105649561399
2012,URY,Uruguay,,,,,,,,,,,,3.0,6.0,3.0,3.0,,14.0,54.45376868,,94.803,10164.310316368765,147.13068510653
2012,BGR,Bulgaria,3.5020298957824703,94.1383895874023,71.44976806640629,17.4181804656982,12.3220300674438,12.415379524231,,,,,,4.0,4.0,4.0,4.0,2.0,11.0,51.89998767,,72.971,6626.676080933671,148.131112140417
2012,CRI,Costa Rica,6.6816701889038095,,,,,,,,,,,2.0,6.0,3.0,2.0,,11.0,47.5,,73.94,8094.722799302932,111.919913345591
2012,PHL,Philippines,,,,,,,,,,,,1.0,6.0,3.0,1.0,2.0,7.0,36.2351,,44.81,2069.229826421016,105.451098539498
2012,BFA,Burkina Faso,4.05393981933594,,,48.2390289306641,26.3330097198486,18.76708984375,19.5884399414063,94.8324813842773,,48.3297004699707,,3.0,6.0,4.0,3.0,1.0,10.0,3.7250349160000003,,27.346,687.9505192664573,60.607652145871704
2012,LKA,Sri Lanka,1.4966000318527202,81.4079895019531,71.5600814819335,24.4298992156982,17.282180786132802,,,,,,,1.0,5.0,4.0,4.0,2.0,9.0,18.2854,,18.297,2651.6506784323988,91.6331087459586
2012,BDI,Burundi,5.81509017944336,98.0907821655273,77.5861511230469,47.104679107665994,29.7091407775879,20.212200164794897,62.3413314819336,94.9871597290039,,74.89569091796879,,2.0,6.0,4.0,3.0,,,1.219999945,,11.189,204.1073017122023,22.814460206329798
2012,MYS,Malaysia,5.74052000045776,89.54891967773442,65.4973678588867,12.0036096572876,13.9233503341675,19.5283298492432,98.8108291625977,96.432762145996,,99.4157867431641,,2.0,6.0,3.0,4.0,1.0,6.0,65.8,,72.52600000000001,9367.05611833353,141.32969620615
2012,MUS,Mauritius,3.4147300720214804,,,20.938640594482397,14.7082004547119,,99.921287536621,100.0,,44.3596000671387,,2.0,6.0,3.0,4.0,2.0,11.0,35.42,,40.164,9155.811451899479,119.865403527228
2012,CHE,Switzerland,5.05284976959229,91.3387298583984,75.3224716186523,10.754199981689501,9.3291597366333,5.83580017089844,,,,,,2.0,6.0,3.0,4.0,1.0,12.0,85.2,,73.73899999999999,80235.99933814105,132.056372328053
2012,LCA,St. Lucia,4.03042984008789,,,17.240989685058597,14.333979606628402,6.95454978942871,60.0,87.7609100341797,65.4545516967773,65.0438232421875,,2.0,7.0,3.0,2.0,2.0,10.0,45.9,,18.45,7823.722396464437,119.422789849063
2012,SAU,Saudi Arabia,,,,10.8871202468872,,20.288799285888697,,,,,,3.0,6.0,3.0,3.0,,9.0,54.0,,82.51,22882.42746347523,187.35955766176002
2012,TUR,Turkey,4.06137990951538,88.98110961914058,71.1041030883789,20.1320400238037,17.945720672607397,36.633949279785206,,,,,,3.0,5.0,3.0,4.0,,12.0,45.13,,71.834,11606.149342726261,91.46374843088499
2012,ETH,Ethiopia,5.56762981414795,65.1936492919922,43.122730255127,,40.350639343261705,,,,,,,3.0,6.0,4.0,2.0,1.0,8.0,2.9,,18.16,373.0740370571042,22.3745192747377
2012,GUY,Guyana,3.19215989112854,85.3864822387695,62.9212303161621,23.1644992828369,20.2913799285889,13.102069854736301,65.1710586547852,69.6494216918945,,,,2.0,6.0,3.0,2.0,2.0,6.0,30.5,,28.319000000000003,2037.4198662150905,68.7790195494167
2012,SLB,Solomon Islands,,,,19.1381206512451,25.9240798950195,,39.967109680175795,54.3064498901367,,69.8195419311523,,3.0,6.0,3.0,4.0,,,6.9974,,20.964000000000002,1527.7584352785123,54.9760006404681
2012,ECU,Ecuador,4.64307022094727,,,21.8959102630615,20.8965702056885,14.5467700958252,74.223518371582,75.1797637939453,70.6915817260742,70.1140289306641,,1.0,6.0,3.0,3.0,2.0,15.0,35.13514645,,63.088,4964.6953342120205,106.225532949865
2012,IDN,Indonesia,3.4057800769805895,86.64340209960942,59.828121185302706,18.592250823974602,16.6171092987061,27.5306396484375,,,,,,2.0,6.0,3.0,3.0,,9.0,14.52,,51.488,2349.676844652608,114.218130972264
2012,BMU,Bermuda,,,,9.82750988006592,6.39031982421875,20.9508209228516,100.0,100.0,100.0,100.0,,1.0,6.0,3.0,4.0,,13.0,91.29930452,,100.0,96757.96769577955,139.53631010794902
2012,SLV,El Salvador,3.33400988578796,91.3579864501953,64.9829635620117,,,17.754779815673803,,,,,,3.0,6.0,3.0,3.0,,9.0,20.32138772,,65.28699999999999,4309.402546848173,137.34252613065001
2012,CAF,Central African Republic,,,,80.1157608032227,68.131492614746,,,57.917018890380895,,,,3.0,6.0,4.0,3.0,,10.0,3.0,,39.258,499.43155845959416,25.261021093169397
2012,FJI,Fiji,,,,27.9972801208496,19.2926006317139,,,100.0,100.0,100.0,,3.0,6.0,4.0,3.0,,,33.74235675,,52.596000000000004,4809.749756538213,98.17854864634373
2012,TGO,Togo,4.73726987838745,86.9910888671875,,41.6778106689453,,,50.148509979248,82.13861083984379,,,,3.0,6.0,4.0,3.0,2.0,10.0,4.0,,38.493,558.9126847322353,49.8611305135326
2012,DZA,Algeria,,,,23.159420013427702,,26.053129196167003,,,,,,1.0,5.0,4.0,3.0,,10.0,18.2,,68.87,4527.44146936135,97.520894669298
2012,DOM,Dominican Republic,,,,23.6278991699219,29.1757698059082,25.649070739746104,85.0315170288085,85.05393981933591,85.23895263671879,89.85179901123051,,3.0,6.0,2.0,4.0,,15.0,42.32,,76.039,6552.564562063991,86.93709732021841
2012,TON,Tonga,,,,21.1053905487061,,,100.0,,,,,2.0,6.0,5.0,2.0,2.0,8.0,30.0,,23.498,3535.048111062612,53.3633184360736
2012,EST,Estonia,4.71293020248413,,0.0,11.5454797744751,8.37590980529785,,,,,,,4.0,6.0,3.0,3.0,2.0,9.0,78.38992593,,67.835,16118.808367452999,160.410775516781
2012,HUN,Hungary,,,,10.4805097579956,10.0396203994751,15.682570457458501,,,,,,4.0,4.0,4.0,4.0,2.0,8.0,70.57999815,,69.832,15384.596135941787,116.070555958459
2012,LAO,Lao PDR,1.9846400022506698,72.6432876586914,55.422279357910206,27.1263103485107,18.606149673461896,12.1678104400635,90.7438278198242,97.2380828857422,99.4741592407227,99.4762725830078,,3.0,5.0,4.0,3.0,2.0,5.0,10.74767619,,35.368,993.4279575923114,64.702256017197
2012,NAM,Namibia,,,,,,,,,,,,2.0,7.0,3.0,2.0,2.0,7.0,12.9414,,43.666000000000004,5973.4603147093485,95.018130975886
2012,UKR,Ukraine,6.7146501541137695,96.8951187133789,,16.086570739746097,,12.0822296142578,,99.88831329345699,,,,3.0,4.0,5.0,2.0,1.0,11.0,35.27,,69.072,2868.9445900049577,130.339920910072
2012,KHM,Cambodia,1.5631500482559197,100.0,42.6626205444336,45.721340179443395,,,100.0,100.0,100.0,,,3.0,6.0,3.0,3.0,2.0,,4.94,,20.137,922.1511743789716,128.527211478834
